g,epsilon,t_event,h_center
0.002818382931264455,0.5,3981.7011968186043,1.0445008091860015
0.002818382931264455,1,3901.643935533944,1.026240380955155
0.002818382931264455,2,3843.696639568131,1.0175164177266995
0.003019951720402016,0.5,3712.7552930856527,1.0472463777107954
0.003019951720402016,1,3639.5254480061476,1.0275167749193002
0.003019951720402016,2,3586.26844664444,1.0181361595786145
0.003235936569296281,0.5,3461.7315621508064,1.0502660712441134
0.003235936569296281,1,3394.897251332162,1.028903274428953
0.003235936569296281,2,3346.0254585979537,1.018805037759818
0.0034673685045253167,0.5,3227.504193402105,1.0535108619191131
0.0034673685045253167,1,3166.602870186388,1.0303918508321763
0.0034673685045253167,2,3121.8090611030007,1.0195299530082127
0.003715352290971724,0.5,3008.975774424868,1.0570033074614669
0.003715352290971724,1,2953.5596500681677,1.031997625032803
0.003715352290971724,2,2912.57090379058,1.0202911418545593
0.003981071705534973,0.5,2805.054601895635,1.0608370635367472
0.003981071705534973,1,2754.7328346833174,1.0337288504856401
0.003981071705534973,2,2717.3095212142516,1.0211160955208545
0.004265795188015926,0.5,2614.7607515391846,1.0650052860932764
0.004265795188015926,1,2569.204299997613,1.035595746539864
0.004265795188015926,2,2535.0652435076063,1.022003312182044
0.004570881896148752,0.5,2437.2070376274314,1.0695977610436138
0.004570881896148752,1,2396.0551469851084,1.0376201546401989
0.004570881896148752,2,2364.9917688478963,1.0229589680504843
0.004897788193684461,0.5,2271.573632981943,1.074555816810582
0.004897788193684461,1,2234.476069242187,1.039786479866201
0.004897788193684461,2,2206.281700070123,1.0240014590598947
0.005248074602497723,0.5,2117.0188624280436,1.0800402444314163
0.005248074602497723,1,2083.691686990332,1.0421480393757778
0.005248074602497723,2,2058.1542921489836,1.0250976752077148
0.005623413251903491,0.5,1972.839150371711,1.0860530681374498
0.005623413251903491,1,1942.9777940972817,1.0447146343879925
0.005623413251903491,2,1919.9233669362354,1.0262964481210508
0.0060255958607435805,0.5,1838.327432401148,1.0926872480871754
0.0060255958607435805,1,1811.6836550538083,1.0474759876312338
0.0060255958607435805,2,1790.929249528991,1.0275798377079548
0.006456542290346556,0.5,1712.8552221110542,1.1000172887222672
0.006456542290346556,1,1689.1492288705665,1.050478271601881
0.006456542290346556,2,1670.5308333773114,1.0289603118159814
0.006918309709189363,0.5,1595.8062241056048,1.1081788838997657
0.006918309709189363,1,1574.8187049442786,1.0537573629350887
0.006918309709189363,2,1558.1873808779317,1.0304605815350185
0.007413102413009177,0.5,1486.6440679771292,1.11734686914195
0.007413102413009177,1,1468.1482881045295,1.05729595169275
0.007413102413009177,2,1453.3351391074239,1.032077023931017
0.007943282347242814,0.5,1384.8253036511107,1.1276544993977207
0.007943282347242814,1,1368.5955939032076,1.061138418956665
0.007943282347242814,2,1355.4967047626765,1.0338053873891995
0.008511380382023759,0.5,1289.8742699950244,1.1395082030235337
0.008511380382023759,1,1275.696926378725,1.0653394252757529
0.008511380382023759,2,1264.1820835490769,1.0356862204857284
0.009120108393559097,0.5,1201.3272991389258,1.1533037972307028
0.009120108393559097,1,1189.0261690791133,1.0699470254033443
0.009120108393559097,2,1178.9719370668727,1.0377055626174652
0.009772372209558112,0.5,1118.7798732305928,1.1698981390108711
0.009772372209558112,1,1108.1692618546226,1.0749525611884243
0.009772372209558112,2,1099.4518946233538,1.0399007841899959
0.010471285480508996,0.5,1041.814267949858,1.1911227501011517
0.010471285480508996,1,1032.744588289311,1.0804237830240813
0.010471285480508996,2,1025.2438517563876,1.042262730426951
0.011220184543019636,0.5,970.0809707196097,1.2233719093340683
0.011220184543019636,1,962.3382125989198,1.0864896463683038
0.011220184543019636,2,955.9994040227039,1.0448289838421547
0.012022644346174132,0.5,903.2209980661913,1.3676407199710654
0.012022644346174132,1,896.6857969097667,1.093148921010462
0.012022644346174132,2,891.3856604569711,1.047595341271912
0.012882495516931335,0.5,840.9463029713759,1.9123301076144652
0.012882495516931335,1,835.435933217695,1.1005380435698018
0.012882495516931335,2,831.0855022074678,1.0506156945855067
0.013803842646028845,0.5,782.9756626621252,1.9765565630330055
0.013803842646028845,1,778.296229241924,1.108759000533074
0.013803842646028845,2,774.8125597724438,1.053887340642119
0.014791083881682071,0.5,728.9805189641963,2.0065365133206248
0.014791083881682071,1,725.0063905656332,1.1179710593667678
0.014791083881682071,2,722.3087847601763,1.0574420317538527
0.015848931924611134,0.5,678.6309971039904,2.027940116681545
